status_source_to_main	path	previous_path	domain	decision
A	"""projects/mahayana-sovereign-runtime/management/07-\345\217\230\346\233\264\346\227\245\345\277\227.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/08-\351\227\256\351\242\230\344\270\216\350\241\214\345\212\250\351\241\271.md"""		repository-other	MAIN_HAS
A	projects/mahayana-sovereign-runtime/management/tasks/MSR-001-establish-project-baseline.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/runbooks/README.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/source/README.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/CHANGELOG.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/CONTRIBUTING.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/FILE_INDEX.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/OWNERS.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/PROJECT.yaml		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/README.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/SECURITY.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/SOURCE_OF_TRUTH.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0001-rust-first.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0002-self-hosted-protocol.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0003-unified-conversation-model.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0004-local-first-sync.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0005-agent-first-class.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0006-miniapp-sandbox.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0007-payment-adapter.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/ADR-0008-canonical-messaging-core-and-legacy-freeze.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/decisions/README.md		project-governance	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/00-\351\241\271\347\233\256\347\253\240\347\250\213.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/01-\350\214\203\345\233\264\344\270\216\351\235\236\347\233\256\346\240\207.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/02-\344\272\247\345\223\201\351\234\200\346\261\202-PRD.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/03-\347\263\273\347\273\237\346\236\266\346\236\204.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/04-\351\242\206\345\237\237\346\250\241\345\236\213\344\270\216\345\215\217\350\256\256.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/05-Rust-Workspace\344\270\216\346\250\241\345\235\227\350\276\271\347\225\214.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/06-\350\272\253\344\273\275\350\201\224\347\263\273\344\272\272\344\270\216\344\274\232\350\257\235.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/07-\345\256\242\346\210\267\347\253\257\346\236\266\346\236\204\344\270\216\344\272\244\344\272\222.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/08-\346\234\215\345\212\241\347\253\257\344\270\216\351\203\250\347\275\262.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/09-Bot-Agent\347\273\237\344\270\200\347\275\221\347\273\234.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/10-Mini-Apps\345\271\263\345\217\260.md"""		repository-other	MAIN_HAS
A	projects/telegram-fabushi-integration/docs/11-Fabushi-Pay.md		project-governance	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/12-\351\237\263\350\247\206\351\242\221\344\270\216\345\252\222\344\275\223.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/13-\345\256\211\345\205\250\345\250\201\350\203\201\346\250\241\345\236\213\344\270\216\351\232\220\347\247\201.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/14-\346\200\247\350\203\275SLO\344\270\216\345\217\257\350\247\202\346\265\213\346\200\247.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/15-\346\265\213\350\257\225\347\255\226\347\225\245.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/16-CICD\344\270\216\345\217\221\345\270\203.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/17-\350\277\201\347\247\273\344\270\216\345\205\274\345\256\271\347\255\226\347\225\245.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/18-\350\256\270\345\217\257\350\257\201\344\270\216\346\235\245\346\272\220\345\220\210\350\247\204.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/19-\345\256\214\346\210\220\345\256\232\344\271\211\344\270\216\351\252\214\346\224\266.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/20-\347\216\260\347\212\266\345\256\241\350\256\241\344\270\216\350\277\201\347\247\273\350\276\271\347\225\214.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/docs/20-\350\256\241\345\210\222\347\273\264\346\212\244\350\247\204\345\210\231.md"""		repository-other	MAIN_HAS
A	projects/telegram-fabushi-integration/docs/README.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/evidence/M1-T06/README.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/evidence/TFI-GOV-001/README.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/evidence/TFI-GOV-002/README.md		project-governance	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/00-\350\267\257\347\272\277\345\233\276.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/01-WBS\345\216\237\345\255\220\344\273\273\345\212\241.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/02-\351\207\214\347\250\213\347\242\221.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/03-\351\252\214\346\224\266\350\277\275\350\270\252\347\237\251\351\230\265.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/04-\351\243\216\351\231\251\347\231\273\350\256\260.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/05-\347\212\266\346\200\201\346\212\245\345\221\212.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/06-PR\345\210\206\346\224\257\350\247\204\345\210\231.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/06-\344\276\235\350\265\226\344\270\216\351\230\273\345\241\236.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/07-\345\217\230\346\233\264\346\227\245\345\277\227.md"""		repository-other	MAIN_HAS
A	"""projects/telegram-fabushi-integration/management/08-\351\227\256\351\242\230\344\270\216\350\241\214\345\212\250\351\241\271.md"""		repository-other	MAIN_HAS
A	projects/telegram-fabushi-integration/management/tasks/M0-T01-current-messaging-audit.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/tasks/M1-T06-sqlite-storage.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/tasks/TFI-GOV-001-github-authority-and-skill.md		identity-auth	MAIN_HAS
A	projects/telegram-fabushi-integration/management/tasks/TFI-GOV-002-enterprise-standard.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M0.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M1.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M10.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M11.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M12.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M13.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M14.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M2.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M3.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M4.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M5.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M6.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M7.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M8.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/M9.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/management/wbs/governance.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/runbooks/README.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/runbooks/messaging-server.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/runbooks/rollback.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/runbooks/sqlite-storage-migration.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-01.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-02.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-03.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-04.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-05.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-06.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-07.txt		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/source/full-plan/part-08.txt		project-governance	MAIN_HAS
A	"""projects/telegram-fabushi-integration/source/\345\256\214\346\225\264telegram\350\236\215\345\220\210\350\277\233fabushi.txt"""		repository-other	MAIN_HAS
A	projects/telegram-fabushi-integration/templates/ADR_TEMPLATE.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/templates/PR_ACCEPTANCE_TEMPLATE.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/templates/STATUS_REPORT_TEMPLATE.md		project-governance	MAIN_HAS
A	projects/telegram-fabushi-integration/templates/TASK_TEMPLATE.md		project-governance	MAIN_HAS
A	scripts/check-mahayana-source-boundary.py		repository-other	MAIN_HAS
D	scripts/check-migration-surface.mjs		repository-other	SOURCE_BETTER_REVIEW
A	scripts/check-project-portfolio.py		repository-other	MAIN_HAS
D	scripts/check-tauri-production-contract.mjs		repository-other	SOURCE_BETTER_REVIEW
D	scripts/check_home_send_flow.py		repository-other	SOURCE_BETTER_REVIEW
M	scripts/test-mahayana-wasm.mjs		repository-other	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/codex-rs/login/Cargo.toml		third-party-codex	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/codex-rs/login/src/jwt_expiration.rs		third-party-codex	MAIN_HAS
M	third_party/mahayana/codex-rs/login/src/lib.rs		third-party-codex	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/Cargo.lock		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/Cargo.toml		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/README.md		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/SOURCES.lock		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-agent-codex/src/implementation.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-agent-kernel-bridge/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-agent-kernel-bridge/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-agent/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-app-host-desktop/Cargo.toml		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-app-host-desktop/src/main.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-app-host-mobile/Cargo.toml		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-app-host-mobile/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-app-host/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-cli/src/main.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-computer/src/lib.rs		computer-control	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-conversation/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-core/src/capability.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-core/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-feature-host/Cargo.toml		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-feature-host/src/harness.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-feature-host/src/implementation.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-feature-host/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-feature-host/src/product_harness.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-ffi/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-harness-adapters/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-adapters/src/extended.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-adapters/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-advanced/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-advanced/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-agent/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-agent/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-protocol/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-protocol/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-protocol/tests/shared_runtime.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-services/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness-services/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness/README.md		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-harness/tests/approval_scope.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-host-protocol/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-host/Cargo.toml		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-host/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-kernel/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-kernel/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-kernel/src/resilience.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-kernel/src/sandbox.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-kernel/src/supervisor.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-mcp-runtime/Cargo.toml		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-mcp-runtime/src/lib.rs		mahayana-sovereign-runtime	MAIN_HAS
A	third_party/mahayana/mahayana-rs/mahayana-mcp-runtime/tests/cli_runtime.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-miniapp-bridge/src/bridge_tests.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-miniapp-bridge/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-miniapp-protocol/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-miniapp-protocol/src/payment.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-miniapp/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
M	third_party/mahayana/mahayana-rs/mahayana-model/Cargo.toml		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
A	third_party/mahayana/mahayana-rs/mahayana-model/src/context.rs		mahayana-sovereign-runtime	MAIN_HAS
M	third_party/mahayana/mahayana-rs/mahayana-model/src/lib.rs		mahayana-sovereign-runtime	MAIN_SUPERSEDES_REVIEW
